SITE_NAME,SUB_SITE,DATE_OBS,TIME_OBS,C_ADDED,N_ADDED,PEAT_DEPTH,PEAT_TEMP,DISS_CH4_CONC,DISS_CO2_CONC,POREWATER_PH,SITE_COMMENTS,CRTFCN_CODE,REVISION_DATE
'SSA-FEN-FLXTR','9TF11-CON06',03-AUG-1994,1146,0,6,500,,209.95,2941.0,6.03,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',03-AUG-1994,1146,0,6,200,18.5,213.27,3052.0,6.3,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',03-AUG-1994,1146,0,6,50,19.0,90.22,3271.0,6.59,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',03-AUG-1994,1148,300,0,0,,84.74,2827.0,6.63,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',03-AUG-1994,1148,300,0,300,17.0,1243.28,2862.0,6.16,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',03-AUG-1994,1148,300,0,500,,245.11,3251.0,6.08,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',03-AUG-1994,1148,300,0,400,,288.58,2970.0,5.98,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',03-AUG-1994,1148,300,0,50,19.1,73.58,3041.0,6.66,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',03-AUG-1994,1148,300,0,100,19.1,80.84,3091.0,6.71,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',03-AUG-1994,1148,300,0,200,18.5,394.14,2809.0,6.32,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1030,0,0,0,,135.05,3715.0,6.58,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1030,0,0,500,13.4,439.6,3328.0,6.15,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1030,0,0,400,14.0,396.96,3223.0,6.21,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1030,0,0,50,14.9,166.59,3985.0,6.6,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1030,0,0,100,15.1,162.27,4147.0,6.64,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1030,0,0,200,14.9,298.85,4080.0,6.56,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1030,0,0,300,14.5,468.15,3391.0,6.24,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1032,300,6,0,,144.21,4469.0,6.71,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1032,300,6,500,13.0,405.29,3791.0,6.24,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1032,300,6,400,,357.03,3619.0,6.28,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1032,300,6,50,,143.57,4692.0,6.79,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1032,300,6,100,,161.78,4724.0,6.7,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1032,300,6,200,14.2,371.51,4649.0,6.61,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1032,300,6,300,14.0,883.94,3729.0,6.32,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1049,0,6,0,,143.21,4177.0,6.69,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1049,0,6,300,,558.33,4112.0,6.29,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1049,0,6,500,13.4,287.16,3962.0,6.24,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1049,0,6,400,14.1,401.12,4450.0,6.26,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1049,0,6,200,15.0,408.42,4339.0,6.53,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1049,0,6,50,15.0,171.88,4983.0,6.62,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1049,0,6,100,14.9,179.79,4735.0,6.74,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1051,300,0,0,,149.35,4093.0,6.68,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1051,300,0,500,13.1,450.7,4281.0,6.24,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1051,300,0,400,13.7,458.78,3833.0,6.26,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1051,300,0,50,14.6,171.33,3889.0,6.64,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1051,300,0,100,14.7,176.58,4097.0,6.7,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1051,300,0,200,14.6,811.25,4068.0,6.52,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-AUG-1994,1051,300,0,300,14.2,504.22,3703.0,6.34,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1021,0,0,0,,119.8,4249.0,6.71,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1021,0,0,500,12.3,386.26,3058.0,6.24,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1021,0,0,400,13.0,288.92,2971.0,6.29,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1021,0,0,100,13.5,138.24,4409.0,6.71,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1021,0,0,200,13.9,357.43,4416.0,6.66,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1021,0,0,300,13.8,528.68,3499.0,6.33,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1021,0,0,50,13.5,136.36,3850.0,6.67,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1023,300,6,0,,134.96,3974.0,6.68,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1023,300,6,400,13.3,353.57,3272.0,6.35,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1023,300,6,500,12.3,429.6,3544.0,6.3,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1023,300,6,300,14.0,780.75,3547.0,6.43,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1023,300,6,50,12.9,139.6,4072.0,6.71,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1023,300,6,100,13.9,140.08,4817.0,6.77,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1023,300,6,200,14.2,315.34,4114.0,6.58,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1146,0,6,0,,140.81,4436.0,6.72,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1146,0,6,500,12.4,291.9,3815.0,6.28,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1146,0,6,50,13.6,148.92,4815.0,6.67,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1146,0,6,200,14.4,394.25,4437.0,6.61,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1146,0,6,300,14.1,367.94,3923.0,6.33,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1146,0,6,400,13.4,351.07,3996.0,6.34,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1146,0,6,100,14.0,165.07,4517.0,6.69,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1148,300,0,0,,125.92,4327.0,6.72,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1148,300,0,300,14.0,522.67,3737.0,6.42,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1148,300,0,500,12.2,353.24,3978.0,6.32,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1148,300,0,400,13.2,351.13,3506.0,6.3,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1148,300,0,200,14.5,588.26,4323.0,6.65,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1148,300,0,50,14.0,153.39,4545.0,6.74,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',17-AUG-1994,1148,300,0,100,14.1,155.53,4610.0,6.77,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1046,0,0,0,,133.53,4299.0,6.77,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1046,0,0,500,11.6,494.75,3337.0,6.29,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1046,0,0,100,9.5,126.82,4018.0,6.79,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1046,0,0,200,10.7,263.2,4364.0,6.73,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1046,0,0,400,11.7,379.38,3112.0,6.33,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1046,0,0,300,11.6,689.96,3747.0,6.44,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1046,0,0,50,9.4,128.13,4238.0,6.75,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1048,300,6,0,,122.13,4380.0,6.78,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1048,300,6,500,10.3,502.72,3753.0,6.39,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1048,300,6,400,10.3,493.35,3787.0,6.44,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1048,300,6,50,8.7,144.33,4051.0,6.76,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1048,300,6,100,9.6,130.74,4076.0,6.73,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1048,300,6,300,10.8,843.98,4138.0,6.52,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1048,300,6,200,9.3,347.94,4152.0,6.65,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1146,0,6,0,,106.78,2842.0,6.26,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1146,0,6,500,11.9,153.01,3590.0,6.17,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1146,0,6,50,9.6,85.97,3305.0,6.35,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1146,0,6,200,11.2,172.57,3818.0,6.5,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1146,0,6,300,12.0,232.44,3707.0,6.23,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1146,0,6,400,12.1,210.85,3737.0,6.14,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1146,0,6,100,,51.13,3495.0,6.5,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1148,300,0,0,,106.33,3577.0,6.32,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1148,300,0,400,11.9,392.9,3607.0,6.17,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1148,300,0,500,11.7,757.51,3728.0,6.23,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1148,300,0,300,11.9,561.51,3806.0,6.28,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1148,300,0,50,8.9,102.93,3517.0,6.55,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1148,300,0,100,9.6,120.96,3568.0,6.57,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',31-AUG-1994,1148,300,0,200,11.0,843.92,4014.0,6.49,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,801,0,0,50,9.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,801,0,0,500,11.0,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,801,0,0,100,9.3,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,801,0,0,200,10.5,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,801,0,0,400,11.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,801,0,0,300,11.0,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,846,0,6,50,9.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,846,0,6,500,11.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,846,0,6,400,11.2,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,846,0,6,200,10.8,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,846,0,6,300,11.2,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,848,300,0,50,9.5,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,848,300,0,100,10.0,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,848,300,0,200,12.7,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,848,300,0,300,11.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,848,300,0,400,11.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,848,300,0,500,11.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1001,300,6,50,9.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1001,300,6,100,9.6,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1001,300,6,200,10.5,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1001,300,6,300,11.0,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1001,300,6,400,11.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1001,300,6,500,11.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1201,300,6,0,,88.05,3115.0,6.61,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1201,300,6,50,9.8,108.04,3182.0,6.65,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1201,300,6,100,9.9,116.57,3345.0,6.62,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1201,300,6,200,10.2,251.22,3553.0,6.55,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1201,300,6,300,10.8,448.94,3485.0,6.42,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1201,300,6,400,,357.15,3308.0,6.33,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1201,300,6,500,10.9,307.23,3234.0,6.27,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1401,300,6,50,10.2,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1401,300,6,100,10.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1401,300,6,200,10.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1401,300,6,300,10.9,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1401,300,6,400,11.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1401,300,6,500,11.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1601,300,6,50,10.6,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1601,300,6,100,10.7,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1801,300,6,50,11.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1801,300,6,100,11.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1801,300,6,200,10.9,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1801,300,6,300,11.2,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1801,300,6,400,11.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,1801,300,6,500,11.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2001,300,6,50,11.6,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2001,300,6,100,11.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2001,300,6,200,10.8,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2001,300,6,300,11.0,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2001,300,6,400,11.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2001,300,6,500,11.0,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2202,0,0,50,11.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2202,0,0,100,10.9,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2202,0,0,200,10.7,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2202,0,0,300,10.7,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2202,0,0,400,10.7,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',01-SEP-1994,2202,0,0,500,10.5,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,1,0,0,0,,158.25,2783.0,6.64,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,1,0,0,50,10.5,142.19,2647.0,6.65,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,1,0,0,100,10.5,146.96,2677.0,6.59,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,1,0,0,200,10.6,334.64,3099.0,6.6,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,1,0,0,300,10.6,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,1,0,0,400,10.5,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,1,0,0,500,10.5,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,201,0,0,50,10.1,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,201,0,0,100,9.7,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,201,0,0,200,10.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,201,0,0,300,10.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,201,0,0,400,10.4,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',02-SEP-1994,201,0,0,500,10.3,,,,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
